mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9832493305206299,0.05941784148590943,0.04818758964538574,0.012261509282432458,gini,20,2,100,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.1701070785522463,0.07730596413616944,0.07876214981079102,0.008803105098055064,gini,20,2,200,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.2577421188354494,0.13396832098565103,0.1305246353149414,0.03120174037644789,gini,20,2,300,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.4616157054901123,0.01227530269333443,0.02253899574279785,0.0017739239895577547,gini,20,4,50,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2894253253936767,0.13682302724279907,0.04850525856018066,0.004169861988521825,gini,20,4,100,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.370427942276001,0.1361271955087904,0.10751333236694335,0.04387101804297078,gini,20,4,200,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.2024868965148925,0.26785737933274756,0.11506929397583007,0.016437346786236637,gini,20,4,300,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.4959550857543945,0.040213402271715486,0.020293045043945312,0.0017495260630821248,gini,20,6,50,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0274518013000489,0.06942774539081223,0.04840455055236816,0.006454026343322854,gini,20,6,100,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.9941445350646974,0.08980779382774988,0.08375725746154786,0.01233771040603329,gini,20,6,200,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.9301387786865236,0.08663573727620441,0.11009101867675782,0.008282271096810517,gini,20,6,300,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.4709883213043213,0.01080869793526081,0.02091083526611328,0.002550401885700206,gini,30,1,50,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1334782600402833,0.09989622792056793,0.03936624526977539,0.0034506071628541447,gini,30,1,100,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.0230969429016112,0.14641931467138916,0.07461466789245605,0.0038275478119199294,gini,30,1,200,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.8994754791259765,0.06495447103855494,0.11493563652038574,0.012698017608954565,gini,30,1,300,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.48517022132873533,0.019762381900884952,0.028206586837768555,0.010411797738004347,gini,30,2,50,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.9570106506347656,0.038943690034445165,0.04481239318847656,0.006127465565169795,gini,30,2,100,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.325893211364746,0.07266404733318685,0.095206880569458,0.01601144037960186,gini,30,2,200,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.494121265411377,0.12692005427681094,0.14884529113769532,0.03982979210353823,gini,30,2,300,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.49108114242553713,0.040533215637339796,0.023755502700805665,0.0023400081943676775,gini,30,4,50,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.378986644744873,0.09160283515745707,0.042882108688354494,0.004234904548230765,gini,30,4,100,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.4206660270690916,0.11326677578491015,0.16315646171569825,0.08863904624655092,gini,30,4,200,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.703360891342163,0.14796345905491215,0.11111125946044922,0.00856175400851961,gini,30,4,300,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6179532527923584,0.12432288607451703,0.02732677459716797,0.007638418995721257,gini,30,6,50,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.9830348491668701,0.05939079713316471,0.04029202461242676,0.003373084338709872,gini,30,6,100,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 6, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.000250959396362,0.0658396461662322,0.08926329612731934,0.012563804688437404,gini,30,6,200,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 6, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
