mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4837191104888916,0.048157283191818445,0.029467678070068358,0.0038402808680374737,gini,10,1,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",0.9940758293838863,0.9917061611374408,0.9834123222748815,0.9928909952606635,0.9893364928909952,0.9902843601895734,0.0037766297276088305,67
0.9283490180969238,0.04509330259337669,0.04804782867431641,0.0023346690286082036,gini,10,1,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9940758293838863,0.990521327014218,0.9798578199052133,0.9940758293838863,0.9893364928909952,0.9895734597156398,0.005213270142180109,77
1.798187780380249,0.04103089562974846,0.09167137145996093,0.005988768347646336,gini,10,1,200,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.9940758293838863,0.990521327014218,0.981042654028436,0.9940758293838863,0.9893364928909952,0.9898104265402845,0.004774749213177697,72
2.6421601295471193,0.03494768041035622,0.12679753303527833,0.0030119058027377743,gini,10,1,300,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.9940758293838863,0.9917061611374408,0.981042654028436,0.9940758293838863,0.9869668246445498,0.9895734597156398,0.004993200830735898,77
0.449128532409668,0.012792510870747568,0.026728153228759766,0.0022209666691912207,gini,10,2,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 50}",0.9940758293838863,0.9893364928909952,0.9869668246445498,0.990521327014218,0.9893364928909952,0.990047393364929,0.0023217912253869094,69
0.8859227657318115,0.01516799021340173,0.05206756591796875,0.007426024332786509,gini,10,2,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9940758293838863,0.9893364928909952,0.985781990521327,0.9928909952606635,0.9893364928909952,0.9902843601895734,0.0029406809587656227,67
1.8211549758911132,0.050534653000063795,0.09827933311462403,0.01771620058241523,gini,10,2,200,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 200}",0.9940758293838863,0.990521327014218,0.9845971563981043,0.9917061611374408,0.9893364928909952,0.990047393364929,0.0031437201804316597,69
2.8191086292266845,0.06220580855691684,0.14156627655029297,0.012730222826401485,gini,10,2,300,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.9940758293838863,0.9893364928909952,0.9834123222748815,0.9917061611374408,0.9893364928909952,0.9895734597156398,0.0035465946794065936,77
0.4825690746307373,0.03399247992199493,0.02922477722167969,0.0034697383310128543,gini,10,4,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 50}",0.9940758293838863,0.9881516587677726,0.9798578199052133,0.990521327014218,0.9881516587677726,0.9881516587677727,0.004679719824201789,116
0.9156731128692627,0.025320810684986306,0.05232391357421875,0.004328479662038476,gini,10,4,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",0.9940758293838863,0.985781990521327,0.9798578199052133,0.9917061611374408,0.9881516587677726,0.987914691943128,0.004936650866350652,118
1.8696485042572022,0.0819801167221218,0.08977746963500977,0.00677780436772722,gini,10,4,200,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 200}",0.9928909952606635,0.9869668246445498,0.9798578199052133,0.9917061611374408,0.9881516587677726,0.987914691943128,0.004582720285737857,118
2.7247722148895264,0.08148390291453105,0.12547388076782226,0.0065739648513993216,gini,10,4,300,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.9940758293838863,0.985781990521327,0.9798578199052133,0.9928909952606635,0.9881516587677726,0.9881516587677727,0.005137318338549488,116
0.4503232479095459,0.019338988875231004,0.028722715377807618,0.004108385041107558,gini,10,6,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 50}",0.9917061611374408,0.9845971563981043,0.9774881516587678,0.9893364928909952,0.985781990521327,0.9857819905213271,0.004856374770596967,160
0.8782352447509766,0.02006064085892716,0.05009469985961914,0.002013934721802685,gini,10,6,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 100}",0.990521327014218,0.9845971563981043,0.9774881516587678,0.990521327014218,0.9869668246445498,0.9860189573459717,0.00482156159937815,159
1.7740324497222901,0.0352086301764133,0.09606046676635742,0.005670520851455716,gini,10,6,200,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 200}",0.990521327014218,0.9845971563981043,0.9774881516587678,0.9917061611374408,0.9869668246445498,0.9862559241706161,0.005060226659730484,158
2.610070991516113,0.034777115064282556,0.14158120155334472,0.030939596352664578,gini,10,6,300,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 300}",0.9917061611374408,0.985781990521327,0.9774881516587678,0.9917061611374408,0.9869668246445498,0.9867298578199053,0.0052132701421801105,146
0.44890832901000977,0.017256625828777787,0.02644047737121582,0.0017789839432913563,gini,20,1,50,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 50}",0.995260663507109,0.9940758293838863,0.985781990521327,0.995260663507109,0.9917061611374408,0.9924170616113743,0.0035623925067234355,1
