mean_voltage,std_dev_voltage,mean_current,std_dev_current,label,kondisi
300.9036,4.0316521958833995,0.050599999999999985,0.002398979374820951,1,Normal
300.978,4.096087730246699,0.050599999999999985,0.002398979374820951,1,Normal
301.221,4.177931452823252,0.050599999999999985,0.0023989793748209506,1,Normal
301.3842,4.305039329977494,0.050599999999999985,0.002398979374820951,1,Normal
301.2004,4.173523427024026,0.050599999999999985,0.002398979374820951,1,Normal
301.44739999999996,4.106010432703428,0.050599999999999985,0.002398979374820951,1,Normal
301.46659999999997,4.099052458950055,0.05079999999999999,0.0027404751561786954,1,Normal
301.335,4.042338810790666,0.05079999999999999,0.0027404751561786954,1,Normal
301.1788,4.155568008033049,0.05079999999999999,0.0027404751561786954,1,Normal
301.12059999999997,4.199137622835218,0.05079999999999999,0.0027404751561786954,1,Normal
300.9222,4.0564850019972445,0.05079999999999999,0.0027404751561786954,1,Normal
300.8632,4.100733851696424,0.05079999999999999,0.0027404751561786954,1,Normal
300.9092,4.102951570739867,0.050599999999999985,0.002398979374820951,1,Normal
300.7388,4.218048025195677,0.05079999999999999,0.0027404751561786954,1,Normal
300.788,4.2206252559331086,0.05079999999999999,0.0027404751561786954,1,Normal
300.7382,4.212045259171146,0.05079999999999999,0.0027404751561786954,1,Normal
300.6348,4.219590965765207,0.05079999999999999,0.0027404751561786954,1,Normal
300.6012,4.208265258963118,0.05079999999999999,0.0027404751561786954,1,Normal
300.722,4.28801366887861,0.05079999999999999,0.0027404751561786954,1,Normal
300.6974,4.295878333130633,0.05079999999999999,0.0027404751561786954,1,Normal
300.6284,4.3366249267260875,0.05079999999999999,0.0027404751561786954,1,Normal
300.4602,4.4037551184026045,0.05079999999999999,0.0027404751561786954,1,Normal
300.6952,4.49789394708053,0.0506,0.0031363569143000197,1,Normal
300.7538,4.509319098787961,0.0506,0.00313635691430002,1,Normal
300.894,4.577993054621562,0.050599999999999985,0.00313635691430002,1,Normal
300.80480000000006,4.583147586093902,0.050599999999999985,0.0031363569143000205,1,Normal
300.80600000000004,4.58147601204891,0.050599999999999985,0.00313635691430002,1,Normal
300.8766,4.543639469924199,0.050599999999999985,0.00313635691430002,1,Normal
300.9914,4.667156635599933,0.050599999999999985,0.00313635691430002,1,Normal
300.88380000000006,4.551330323574165,0.050599999999999985,0.0031363569143000205,1,Normal
300.76520000000005,4.649700995433876,0.050599999999999985,0.00313635691430002,1,Normal
300.89700000000005,4.620508519588707,0.05039999999999999,0.002828427124746189,1,Normal
301.18100000000004,4.638723984468318,0.05039999999999999,0.002828427124746189,1,Normal
301.2126,4.636590852630182,0.050199999999999995,0.003187987657774485,1,Normal
301.1008,4.518250447024912,0.050199999999999995,0.003187987657774485,1,Normal
301.2108,4.4043831785703516,0.050199999999999995,0.003187987657774485,1,Normal
301.3304,4.537034435552342,0.050199999999999995,0.003187987657774485,1,Normal
301.57540000000006,4.462144268105612,0.050199999999999995,0.003187987657774485,1,Normal
301.6454,4.457332967557336,0.050199999999999995,0.003187987657774485,1,Normal
301.645,4.457470798375168,0.050199999999999995,0.003187987657774485,1,Normal
301.7564,4.555949579552936,0.050199999999999995,0.003187987657774485,1,Normal
301.8344,4.493585069352779,0.050199999999999995,0.003187987657774485,1,Normal
301.65520000000004,4.4075006754488015,0.050199999999999995,0.003187987657774485,1,Normal
301.55780000000004,4.434287228460715,0.050199999999999995,0.003187987657774485,1,Normal
301.5036,4.355709722154759,0.050199999999999995,0.003187987657774485,1,Normal
301.562,4.349510411106811,0.04999999999999999,0.0028571428571428567,1,Normal
301.58500000000004,4.345199673672275,0.04999999999999999,0.0028571428571428567,1,Normal
301.657,4.393943071352395,0.04999999999999999,0.0028571428571428567,1,Normal
301.68699999999995,4.387235776101171,0.04999999999999999,0.0028571428571428567,1,Normal
301.7086,4.376331522158342,0.04999999999999999,0.0028571428571428567,1,Normal
301.692,4.383197509599958,0.04999999999999999,0.0028571428571428567,1,Normal
301.5682,4.339026360268171,0.04999999999999999,0.0028571428571428567,1,Normal
301.2884,4.331340632352689,0.04999999999999999,0.0028571428571428567,1,Normal
301.0984,4.209827356002493,0.04999999999999999,0.0028571428571428567,1,Normal
301.13720000000006,4.205331426672964,0.04999999999999999,0.0028571428571428567,1,Normal
301.0556,4.140409207815488,0.04999999999999999,0.0028571428571428567,1,Normal
301.01000000000005,4.1593896726538615,0.04999999999999999,0.0028571428571428567,1,Normal
301.15080000000006,4.237060898927994,0.04999999999999999,0.0028571428571428567,1,Normal
301.19020000000006,4.18218841746563,0.04999999999999999,0.0028571428571428567,1,Normal
301.26300000000003,4.132575048394433,0.04999999999999999,0.0028571428571428567,1,Normal
301.3298,4.121734076322534,0.04999999999999999,0.0028571428571428567,1,Normal
301.44820000000004,4.062419451006798,0.04999999999999999,0.0028571428571428567,1,Normal
301.3582,4.094466494862429,0.04999999999999999,0.0028571428571428567,1,Normal
301.41700000000003,4.003966018531004,0.04979999999999998,0.0024660966430902955,1,Normal
301.376,4.00617533519522,0.04979999999999998,0.0024660966430902955,1,Normal
301.3426,4.022851466108008,0.04979999999999998,0.0024660966430902955,1,Normal
301.378,3.998756949710391,0.04979999999999998,0.0024660966430902955,1,Normal
301.3068,4.034073972589811,0.04979999999999998,0.0024660966430902955,1,Normal
301.1864,3.9673312677107146,0.04979999999999998,0.0024660966430902955,1,Normal
301.2604,3.9554483014326105,0.04979999999999998,0.0024660966430902955,1,Normal
301.2092,4.034888583040556,0.04959999999999999,0.0028284271247461905,1,Normal
301.24679999999995,3.980723675362539,0.04959999999999999,0.0028284271247461905,1,Normal
301.12739999999997,3.855472553688446,0.04979999999999998,0.0024660966430902955,1,Normal
301.1236,3.8536321377450173,0.04979999999999998,0.0024660966430902955,1,Normal
300.882,3.887567835224152,0.04979999999999998,0.0024660966430902955,1,Normal
300.9698,3.879010756491867,0.04979999999999998,0.0024660966430902955,1,Normal
301.0704,3.773708704677019,0.04979999999999998,0.0024660966430902955,1,Normal
301.07140000000004,3.77348267113919,0.04959999999999999,0.0028284271247461905,1,Normal
300.94320000000005,3.6160071789706594,0.04959999999999999,0.0028284271247461905,1,Normal
301.009,3.6855067771042864,0.04959999999999999,0.0028284271247461905,1,Normal
301.0054,3.6924546395732634,0.04959999999999999,0.0028284271247461905,1,Normal
301.07640000000004,3.7673163511704075,0.04959999999999999,0.0028284271247461905,1,Normal
300.8926,3.622629448680747,0.04959999999999999,0.0028284271247461905,1,Normal
300.9802,3.6943064246464004,0.0498,0.002466096643090295,1,Normal
300.8514,3.730621773421493,0.0498,0.002466096643090295,1,Normal
300.9272,3.7386099348418185,0.0498,0.002466096643090295,1,Normal
300.8686,3.6289268723546844,0.04979999999999998,0.0024660966430902955,1,Normal
300.7346,3.5497509024419935,0.0498,0.002466096643090295,1,Normal
300.6828,3.533987191457794,0.0498,0.002466096643090295,1,Normal
300.7312,3.542822373101272,0.0498,0.002466096643090295,1,Normal
300.505,3.4021111392900774,0.04979999999999998,0.0024660966430902955,1,Normal
300.38480000000004,3.5173257698752574,0.0498,0.0024660966430902955,1,Normal
300.29240000000004,3.604402387557273,0.0498,0.0024660966430902955,1,Normal
300.50320000000005,3.7707750732523437,0.05,0.0028571428571428567,1,Normal
300.266,3.7640035134122263,0.04999999999999999,0.0028571428571428567,1,Normal
300.22360000000003,3.749778638364494,0.049800000000000004,0.003187987657774485,1,Normal
300.1354,3.7745264387383326,0.0498,0.0031879876577744853,1,Normal
300.0042000000001,3.667664601984899,0.0498,0.003187987657774485,1,Normal
299.9762,3.6616628819737738,0.04979999999999998,0.003187987657774485,1,Normal
300.14419999999996,3.853717044779558,0.0498,0.003187987657774485,1,Normal
300.0396,3.9412657036716996,0.04979999999999998,0.003187987657774485,1,Normal
300.03220000000005,3.9415739578632962,0.0498,0.003187987657774485,1,Normal
300.126,3.8634799793735715,0.04979999999999998,0.003187987657774485,1,Normal
300.1916,3.8738823852427275,0.04979999999999998,0.003187987657774485,1,Normal
300.0368,3.969511068437646,0.04979999999999998,0.003187987657774485,1,Normal
300.03880000000004,3.970704785021914,0.0498,0.0031879876577744853,1,Normal
300.12399999999997,3.976144168535592,0.04959999999999999,0.0028284271247461905,1,Normal
300.1524,4.0300177545565266,0.04959999999999999,0.0028284271247461905,1,Normal
300.285,4.0134077585930275,0.04959999999999999,0.0028284271247461905,1,Normal
300.2704,4.0147910002278095,0.04959999999999999,0.0028284271247461905,1,Normal
300.25120000000004,4.007126121686471,0.04959999999999999,0.0028284271247461905,1,Normal
300.2628,4.014129656346342,0.04939999999999999,0.0031363569143000214,1,Normal
300.1868,4.098155603065701,0.04939999999999999,0.0031363569143000214,1,Normal
300.296,4.077400632555913,0.04939999999999999,0.003136356914300022,1,Normal
300.4634,4.2402679016249705,0.04939999999999999,0.003136356914300022,1,Normal
300.5022,4.231362153428774,0.04939999999999999,0.003136356914300022,1,Normal
300.5106,4.2298904361745375,0.04939999999999999,0.003136356914300022,1,Normal
300.5604,4.20965312449511,0.04939999999999999,0.003136356914300022,1,Normal
300.68440000000004,4.2955696968397765,0.04939999999999999,0.003136356914300022,1,Normal
300.61260000000004,4.295458831304123,0.04939999999999999,0.003136356914300022,1,Normal
300.68940000000003,4.20602503219234,0.0498,0.0031879876577744853,1,Normal
300.93059999999997,4.306069001409285,0.0498,0.003187987657774485,1,Normal
300.93340000000006,4.306976594753575,0.04979999999999998,0.003187987657774485,1,Normal
300.93980000000005,4.310134469231458,0.04979999999999998,0.003187987657774485,1,Normal
301.2226,4.338083283136525,0.04959999999999999,0.003475864303027554,1,Normal
301.2998,4.399727491561267,0.0496,0.003475864303027554,1,Normal
301.2878,4.405245152899309,0.04959999999999999,0.003475864303027554,1,Normal
301.3362,4.407016154696406,0.04979999999999998,0.003187987657774485,1,Normal
301.3388,4.40760457873083,0.04979999999999998,0.003187987657774485,1,Normal
301.144,4.394569933219766,0.0498,0.003187987657774485,1,Normal
301.24319999999994,4.283203759918456,0.0498,0.003187987657774485,1,Normal
301.11060000000003,4.213836009904437,0.04979999999999998,0.003187987657774485,1,Normal
301.0504,4.262327121396939,0.04979999999999998,0.003187987657774485,1,Normal
300.9284,4.2028971348976185,0.0498,0.003187987657774485,1,Normal
301.0426,4.162205954558623,0.0498,0.003187987657774485,1,Normal
300.9076,4.201081765450417,0.0498,0.0031879876577744853,1,Normal
300.7742,4.135306463978263,0.0498,0.0031879876577744853,1,Normal
300.9614,4.286912218292664,0.0496,0.003475864303027554,1,Normal
300.934,4.294488636969623,0.04959999999999999,0.003475864303027554,1,Normal
300.93340000000006,4.294260341147356,0.04959999999999999,0.003475864303027554,1,Normal
301.046,4.264869785317516,0.04959999999999999,0.003475864303027554,1,Normal
301.3332,4.2772480376417485,0.04959999999999999,0.003475864303027554,1,Normal
301.4938,4.174148276802668,0.04959999999999999,0.003475864303027554,1,Normal
301.31660000000005,4.0561807762716775,0.04939999999999999,0.003136356914300022,1,Normal
301.6006,4.070544470425827,0.04939999999999999,0.003136356914300021,1,Normal
301.596,4.072035543728436,0.04959999999999999,0.0028284271247461905,1,Normal
301.8234,4.123863163073563,0.04959999999999999,0.0028284271247461905,1,Normal
301.82840000000004,4.121461183332226,0.04959999999999999,0.0028284271247461905,1,Normal
301.7708,4.166558233146882,0.04959999999999999,0.0028284271247461905,1,Normal
301.6024,4.059039073978176,0.0496,0.00282842712474619,1,Normal
301.7244,3.9238845600777164,0.04959999999999999,0.0028284271247461905,1,Normal
301.7778,3.913788440780064,0.04959999999999999,0.0028284271247461905,1,Normal
301.673,4.05088513885092,0.04959999999999999,0.0028284271247461905,1,Normal
301.7566,4.108911475099464,0.0498,0.0031879876577744853,1,Normal
301.86240000000004,3.9673635722335403,0.0498,0.0031879876577744853,1,Normal
301.78839999999997,3.991375068666872,0.0498,0.003187987657774485,1,Normal
301.7146,4.012760366020131,0.0498,0.0031879876577744853,1,Normal
301.6006,3.901571326571705,0.04979999999999998,0.003187987657774485,1,Normal
301.5484,3.8993795215471376,0.04979999999999998,0.003187987657774485,1,Normal
301.605,3.89016040275766,0.0498,0.0031879876577744853,1,Normal
301.62340000000006,3.8911052991379655,0.0498,0.0031879876577744853,1,Normal
301.61080000000004,3.8878396708355156,0.04999999999999999,0.0028571428571428567,1,Normal
301.6222,3.8656304974553777,0.04999999999999999,0.0028571428571428567,1,Normal
301.609,3.864709113324341,0.04999999999999999,0.0028571428571428567,1,Normal
301.3324,3.8541562829056635,0.04999999999999999,0.0028571428571428567,1,Normal
301.3666,3.85420608304904,0.04999999999999999,0.0028571428571428567,1,Normal
301.535,3.97488762516037,0.04999999999999999,0.0028571428571428567,1,Normal
301.41020000000003,4.116305302931107,0.04999999999999999,0.0028571428571428567,1,Normal
301.2334,4.078076582439922,0.04999999999999999,0.0028571428571428567,1,Normal
301.30280000000005,4.066371315247707,0.04999999999999999,0.0028571428571428567,1,Normal
301.2806,4.0892958377915845,0.04979999999999998,0.0024660966430902955,1,Normal
301.1646,3.95847023121667,0.04979999999999998,0.0024660966430902955,1,Normal
301.29060000000004,4.09551542194979,0.04959999999999999,0.0028284271247461905,1,Normal
301.1616,4.136167683017796,0.04959999999999999,0.0028284271247461905,1,Normal
300.91499999999996,4.0521686055942014,0.04979999999999998,0.0024660966430902955,1,Normal
300.7872,3.9687987387333474,0.04979999999999998,0.0024660966430902955,1,Normal
300.80199999999996,3.9634122589876846,0.04979999999999998,0.0024660966430902955,1,Normal
300.80060000000003,3.9627476604507814,0.04979999999999998,0.0024660966430902955,1,Normal
300.6784,4.007009857736812,0.04979999999999998,0.0024660966430902955,1,Normal
300.64080000000007,4.054030919205914,0.04979999999999998,0.0024660966430902955,1,Normal
300.67240000000004,4.046335484996622,0.04979999999999998,0.0024660966430902955,1,Normal
300.8086,4.13818456202569,0.04979999999999998,0.0024660966430902955,1,Normal
300.7634,4.201080332388762,0.04979999999999998,0.0024660966430902955,1,Normal
300.93679999999995,4.343748235647857,0.04979999999999998,0.0024660966430902955,1,Normal
300.81500000000005,4.387615804623233,0.04979999999999998,0.0024660966430902955,1,Normal
300.88520000000005,4.343722301042209,0.04979999999999998,0.0024660966430902955,1,Normal
301.0606,4.46290214445941,0.04979999999999998,0.0024660966430902955,1,Normal
300.8748,4.321434587953309,0.04999999999999999,0.0020203050891044213,1,Normal
300.95320000000004,4.324136549411823,0.04999999999999999,0.0020203050891044213,1,Normal
301.0798,4.461428566854217,0.04999999999999999,0.0020203050891044213,1,Normal
301.0862,4.464043600291795,0.05,0.0020203050891044213,1,Normal
300.965,4.337742406329988,0.04999999999999999,0.0020203050891044213,1,Normal
301.03059999999994,4.3900827057431755,0.04999999999999999,0.0020203050891044213,1,Normal
301.17359999999996,4.460413067720734,0.04999999999999999,0.0020203050891044213,1,Normal
301.008,4.324645555843102,0.05,0.0020203050891044213,1,Normal
300.8828,4.437940798457349,0.04999999999999999,0.0020203050891044213,1,Normal
300.848,4.385018558125159,0.04999999999999999,0.0020203050891044213,1,Normal
300.9036,4.391795579050017,0.04999999999999999,0.0020203050891044213,1,Normal
301.0824,4.4190051332112015,0.04999999999999999,0.0020203050891044213,1,Normal
301.0254,4.450859678483589,0.04999999999999999,0.0020203050891044213,1,Normal
301.0792,4.459149200445837,0.04999999999999999,0.0020203050891044213,1,Normal
301.2024,4.578750190403758,0.0498,0.0024660966430902955,1,Normal
301.49960000000004,4.583979627407806,0.0496,0.0028284271247461896,1,Normal
301.2446,4.6497567239412385,0.04939999999999999,0.002398979374820953,1,Normal
301.18559999999997,4.695241255673623,0.04939999999999999,0.002398979374820953,1,Normal
301.0952,4.786504088346225,0.04939999999999999,0.002398979374820953,1,Normal
301.09159999999997,4.7883559276432175,0.0492,0.0027404751561786976,1,Normal
301.03340000000003,4.787456659365822,0.0492,0.0027404751561786976,1,Normal
301.2014,4.9116251144917555,0.049199999999999994,0.0027404751561786976,1,Normal
301.0328,5.014306080544722,0.049199999999999994,0.0027404751561786976,1,Normal
301.0468,5.018806037377451,0.049199999999999994,0.0027404751561786976,1,Normal
300.88559999999995,5.106730716637105,0.0492,0.0027404751561786976,1,Normal
300.93640000000005,5.05427673422444,0.0492,0.0027404751561786976,1,Normal
300.9052,5.055226529573738,0.0492,0.0027404751561786976,1,Normal
301.1472,5.041716601090774,0.049199999999999994,0.0027404751561786976,1,Normal
301.1518,5.042810882021727,0.0492,0.0027404751561786976,1,Normal
300.90940000000006,4.977674405763793,0.0492,0.0027404751561786976,1,Normal
300.963,4.91424179797653,0.0492,0.0027404751561786976,1,Normal
301.1454,4.96232631835069,0.049199999999999994,0.0027404751561786976,1,Normal
301.152,4.96415313286472,0.0492,0.0027404751561786976,1,Normal
301.3966,5.036564511810869,0.0492,0.0027404751561786976,1,Normal
301.31480000000005,5.047006079582918,0.0492,0.0027404751561786976,1,Normal
301.1506,4.935140305678724,0.04939999999999999,0.002398979374820953,1,Normal
301.3972,5.017116026612279,0.04939999999999999,0.002398979374820953,1,Normal
301.4776,4.9647214854985995,0.0496,0.00282842712474619,1,Normal
301.605,5.013284495076199,0.0496,0.00282842712474619,1,Normal
301.6676,5.00918892778918,0.0496,0.00282842712474619,1,Normal
301.79819999999995,5.118199894813145,0.04939999999999999,0.0031363569143000214,1,Normal
301.8092,5.10665425834623,0.04939999999999999,0.0031363569143000214,1,Normal
301.9182,5.010821224803251,0.04939999999999999,0.003136356914300022,1,Normal
301.9164,5.011364537789306,0.04939999999999999,0.0031363569143000214,1,Normal
301.8318,4.961837501143611,0.04939999999999999,0.0031363569143000214,1,Normal
301.9802,4.831144491943994,0.04939999999999999,0.0031363569143000214,1,Normal
301.7978,4.746376615860969,0.04939999999999999,0.003136356914300022,1,Normal
301.8438,4.702853623501547,0.04939999999999999,0.0031363569143000214,1,Normal
301.896,4.6956571338170905,0.04939999999999999,0.003136356914300022,1,Normal
301.7872,4.606662451143506,0.04939999999999999,0.003136356914300022,1,Normal
301.7206,4.662659926676696,0.04939999999999999,0.003136356914300022,1,Normal
301.786,4.704007410101063,0.04939999999999999,0.003136356914300022,1,Normal
301.61560000000003,4.595971243760058,0.04939999999999999,0.003136356914300022,1,Normal
301.67900000000003,4.63755708474685,0.04939999999999999,0.003136356914300022,1,Normal
301.7646,4.692012409295139,0.04939999999999999,0.003136356914300022,1,Normal
301.8096,4.744448080845308,0.04939999999999999,0.003136356914300022,1,Normal
301.84799999999996,4.793264406797249,0.04939999999999999,0.003136356914300022,1,Normal
301.8384,4.796539722145793,0.0496,0.003475864303027554,1,Normal
302.0068,4.659057205145299,0.0496,0.003475864303027554,1,Normal
302.0042,4.65649429752224,0.04959999999999999,0.0034758643030275544,1,Normal
301.9436,4.665766231886489,0.04959999999999999,0.0034758643030275544,1,Normal
301.80039999999997,4.6447986973361415,0.04959999999999999,0.0034758643030275544,1,Normal
301.8434,4.611170823917385,0.04959999999999999,0.0034758643030275544,1,Normal
301.7776,4.616780643500845,0.04959999999999999,0.0034758643030275544,1,Normal
301.7438,4.572384226003331,0.04979999999999998,0.003187987657774485,1,Normal
301.5694,4.460345191180812,0.04999999999999999,0.0028571428571428567,1,Normal
301.6966,4.323723645570482,0.04999999999999999,0.0028571428571428567,1,Normal
301.821,4.251520856333263,0.04999999999999999,0.0028571428571428567,1,Normal
302.0602,4.148624797964465,0.04999999999999999,0.0028571428571428567,1,Normal
302.0924,4.127334248640396,0.050199999999999995,0.0024660966430902946,1,Normal
302.0908,4.128303916197277,0.050199999999999995,0.0024660966430902946,1,Normal
302.0774,4.107015307336201,0.050199999999999995,0.0024660966430902946,1,Normal
302.1906,3.953274752063928,0.05,0.0028571428571428567,1,Normal
302.193,3.953793967152798,0.05,0.0028571428571428567,1,Normal
302.3666,3.7839341421114514,0.04999999999999999,0.0028571428571428567,1,Normal
302.5492,3.741700388315233,0.04999999999999999,0.0028571428571428567,1,Normal
302.7128,3.80579957004398,0.04999999999999999,0.0028571428571428567,1,Normal
302.5834,3.773853987420201,0.050199999999999995,0.003187987657774485,1,Normal
302.53340000000003,3.792308870784205,0.050199999999999995,0.003187987657774485,1,Normal
302.4866,3.88425372235026,0.050199999999999995,0.003187987657774485,1,Normal
302.5522,3.808737157470163,0.050199999999999995,0.003187987657774485,1,Normal
302.4182,3.7706794115238456,0.050199999999999995,0.003187987657774485,1,Normal
302.4118,3.77053219325975,0.050199999999999995,0.003187987657774485,1,Normal
302.2446,3.663501843196215,0.050199999999999995,0.003187987657774485,1,Normal
302.2612,3.6488715840290573,0.050199999999999995,0.003187987657774485,1,Normal
302.1342,3.819365846497004,0.0504,0.003475864303027553,1,Normal
301.9374,3.7070797187026256,0.0504,0.003475864303027553,1,Normal
301.8218,3.84790040284362,0.050199999999999995,0.003187987657774485,1,Normal
301.819,3.844409272314959,0.050199999999999995,0.003187987657774485,1,Normal
301.75040000000007,3.8556764196520996,0.050199999999999995,0.003187987657774485,1,Normal
301.55500000000006,3.7186700771723697,0.05039999999999999,0.002828427124746189,1,Normal
301.67600000000004,3.659412800001708,0.05039999999999999,0.002828427124746189,1,Normal
301.8376,3.770960771853396,0.05039999999999999,0.002828427124746189,1,Normal
301.815,3.7831798794136153,0.05039999999999999,0.002828427124746189,1,Normal
301.8144,3.7830519803082674,0.05039999999999999,0.002828427124746189,1,Normal
301.777,3.7965528134488187,0.05039999999999999,0.002828427124746189,1,Normal
301.805,3.784636099833547,0.05039999999999999,0.002828427124746189,1,Normal
